Particle ID,Volume (µm³),Equivalent Diameter (µm),Major Axis Length (µm),Middle Axis Length (µm),Minor Axis Length (µm),True Sphericity (-),Convexity (-),Flatness (-),Elongation (-),Compactness (-)
29,17730005.0,323.52169696828287,508.8601858882143,304.2205269510711,218.73750257321214,0.7262827754020691,0.8311393074403589,0.7190096761892483,0.5978469830962603,1.5348220472333196e-07
30,25360355.0,364.51793565045983,426.49958116141903,370.7108316347195,306.33937475067637,0.7681770920753479,0.8613642446457587,0.8263566872319726,0.8691938937553495,1.4258023384172702e-06
31,14662759.0,303.6726584233988,413.8413893876441,311.5351741461747,217.20812294534713,0.7786180973052979,0.8594861029193934,0.6972186159737821,0.7527888271570647,7.29701287127682e-06
32,28096138.0,377.18058956575646,546.360300538708,377.9110351496524,259.88385252125346,0.6744171977043152,0.7593946516996886,0.6876852707366423,0.6916883140613151,1.457726398257364e-06
33,17896306.0,324.530056121625,423.7811378630087,339.69115071456434,237.4318184309224,0.808931291103363,0.8596630338006174,0.6989638026526972,0.8015721332655743,3.4000163395830896e-06
34,19173691.0,332.07463241963404,621.7248096948673,317.33875794734024,185.6033395118965,0.7193087935447693,0.7926618110973036,0.5848744751899982,0.5104167519116457,2.7342432531440863e-06
35,8432391.0,252.53255413647904,305.3244330703009,262.08059604843794,201.25917429623277,0.8205139636993408,0.888251044004731,0.7679285583547585,0.8583675843200335,1.5804873328306712e-05
36,22134634.0,348.3570260653753,408.3002860143913,370.18027006744813,279.6924678004627,0.7859100699424744,0.7788173518378845,0.7555574686611519,0.9066373028560661,2.1974908577249153e-06
37,15497279.0,309.3277931318314,396.25447361206716,307.28051923184614,243.07910191803862,0.7290875315666199,0.7899881949943472,0.7910657744451189,0.7754625870361114,6.406649390555685e-06
38,31492975.0,391.80654701943644,548.0682806419909,409.3096822679482,268.1194871266778,0.6497398614883423,0.768252150445421,0.655052882309189,0.7468224247323618,2.0505801501258247e-07
39,16794065.0,317.72574191228705,405.7520435397341,310.4899493578047,254.59445765750291,0.7567301988601685,0.8333715016731628,0.8199764861441988,0.7652209133665135,4.612038992490852e-06
40,25901663.0,367.0932019794719,464.0940749227065,353.18539242365216,301.8007185030617,0.7810389399528503,0.8271173283207067,0.8545107611388593,0.7610211194410834,5.537157221624511e-07
41,13642796.0,296.4614676616438,483.030010291639,249.165620504507,216.49233773969607,0.731509268283844,0.7732001631095319,0.8688692175964946,0.5158387992374807,7.307994565053377e-06
42,25654620.0,365.92239347545313,623.7086399343143,298.06939749501424,263.55290891230294,0.7304624915122986,0.8099377918782952,0.8841998243604037,0.47789845836736417,1.7966353880183306e-06
43,21124545.0,342.9753545512738,518.2010206509898,340.6547839082986,228.54724205552682,0.7321994304656982,0.805421524384476,0.67090571702363,0.6573796081689519,3.161813083352172e-06
44,8917298.0,257.28327341800923,475.6469917131825,226.47564369560052,158.09873713280518,0.62811678647995,0.7116417978103042,0.6980827366376811,0.47614228123231034,3.6745680063177133e-06
45,12445328.0,287.5207824077413,481.86753065021446,238.092593866547,207.17348650397952,0.7099323868751526,0.788749540119485,0.8701383068643542,0.4941038329461077,2.4912528715503868e-06
46,22945823.0,352.5615977263537,402.6370227314878,352.76008020525876,308.5402862901933,0.7179074883460999,0.7919505984129251,0.8746462641426561,0.8761243012680154,2.5560495942045236e-06
47,28720866.0,379.95570472919053,588.8788103336104,371.696735113695,250.60182805224164,0.740619421005249,0.8742610365507107,0.6742104634725599,0.6311939376849408,5.022760092288081e-07
48,23582734.0,355.79390991276466,437.6271885983251,399.4410803514934,257.6549596751192,0.7904515862464905,0.8627270949006485,0.6450387112121576,0.9127428339881306,2.5865863335639006e-06
49,21760820.0,346.3848414496153,485.6104006083577,371.6352236295963,230.28825281113757,0.722773551940918,0.7953942268982688,0.6196620722923258,0.7652950249089047,2.0554951163376245e-07
50,11447310.0,279.62002736220643,313.76908213420666,293.7947075132334,237.16505929087782,0.8331819772720337,0.8478932419694529,0.8072475549281132,0.936340526335129,6.417822078219615e-06
51,9919259.0,266.5795738048055,407.82778388553885,266.8919532285559,174.04771196980803,0.7634025812149048,0.8297965909543407,0.6521279861171398,0.6544231751102616,1.1703497875714675e-05
52,24269628.0,359.2153051334208,443.96618941591777,385.77800016366984,270.63075088804055,0.7654672861099243,0.8439126140998991,0.7015193991705669,0.8689355391481492,2.305952648384846e-06
53,15719887.0,310.8018528441269,488.880482699755,282.54116971060876,217.35336051483654,0.6868079900741577,0.674754203347569,0.7692803166967119,0.5779350571541038,5.118088211020222e-06
54,15283393.0,307.89813111560704,443.6052636916854,276.8237613425959,237.6955780417786,0.7300277352333069,0.7984346736273877,0.8586530899260759,0.6240317327140509,5.083494443169911e-07
