Particle ID,Volume (µm³),Equivalent Diameter (µm),Major Axis Length (µm),Middle Axis Length (µm),Minor Axis Length (µm),True Sphericity (-),Convexity (-),Flatness (-),Elongation (-),Compactness (-)
63,2331763875.0,1645.2376866604886,3049.7613060249128,2777.228491581378,525.7853550722954,0.20065756142139435,0.538086203700675,0.18932016456914158,0.9106379853711383,1.0016043233918026e-05
64,27000.0,37.221029453964,94.74504322165039,36.21744519679056,15.027641707889327,,1.0,0.4149282652665135,0.3822621634364765,
65,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
66,807583500.0,1155.392661933482,2124.450374634378,1959.3300491573787,370.5395971242025,0.2529919445514679,0.6092185797358264,0.189115456726423,0.9222762143806645,0.00040222686948254704
67,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
68,111375.0,59.69386488568767,101.14327102932197,69.51547625722866,30.253149769945246,1.9798074960708618,1.0,0.4352002086269147,0.6872970940110861,7.760128498077393
69,27000.0,37.221029453964,49.198835633823805,34.78883198079077,30.128011570026736,,1.0,0.8660253838548653,0.7071068152855577,
70,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
71,50625.0,45.89747612918804,117.73648667272678,39.380277227545676,20.853385545563263,141.03990173339844,1.0,0.5295388202848089,0.33447810734332006,2805602.0
72,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
73,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
74,87750.0,55.13357670972164,233.845082867437,30.34061913828836,23.620866314177658,,0.7222222222222222,0.7785228840096178,0.1297466629028414,
75,6750.0,23.44777925390316,,,,,inf,,,
76,715064625.0,1109.4699837896003,2151.8316240976237,1974.3265049697206,321.4544258549183,0.25342515110969543,0.5396626073932944,0.16281725694598237,0.9175097544156874,0.000703281257301569
77,13500.0,29.542350655280895,,,,,inf,,,
78,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
79,6750.0,23.44777925390316,,,,,inf,,,
80,13500.0,29.542350655280895,,,,,inf,,,
81,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
82,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
83,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
84,6750.0,23.44777925390316,,,,,inf,,,
85,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
86,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
87,273375.0,80.52302060456844,157.05483144377172,59.74922855895832,55.63864826932978,1.1604158878326416,0.6864406779661016,0.9312027889101133,0.3804354696362815,1.5625752210617065
88,667284750.0,1084.186992288517,1743.7015131894452,1618.9349612420283,451.45142799731155,0.32367458939552307,0.6264960216992461,0.2788570503480654,0.9284472996073717,0.0003783181600738317
89,6750.0,23.44777925390316,,,,,inf,,,
90,6750.0,23.44777925390316,,,,,inf,,,
91,2626182000.0,1711.7568166193014,3725.9074111124423,3297.4347708315577,408.242228807567,0.19154946506023407,0.4167361112598785,0.12380600593491502,0.8850018014395704,4.860968329012394e-05
92,309642750.0,839.3712656538291,1312.7845961650958,1195.3456525689044,376.8558965974906,0.3846665322780609,0.6201610123091275,0.31526939156686073,0.9105421072586821,0.02787565067410469
93,849956625.0,1175.2566403382575,2182.2614122934824,1917.1035507820902,388.01257086099554,0.23681743443012238,0.5085725017569085,0.2023952074486035,0.8784939970905135,0.0006896545528434217
94,1778297625.0,1503.148687765216,3458.3510563176883,1586.7677969199187,618.9041172981508,0.20730911195278168,0.35151988621201286,0.39004075990167436,0.4588220718718604,8.821595838526264e-05
95,209830500.0,737.264514187489,1309.854008394432,1253.60594014305,244.05407211695632,0.32536187767982483,0.4969943083711709,0.19468164939383353,0.9570577576654297,0.03444292023777962
96,317250.0,84.61895729282075,164.90888648012196,105.13326842038569,34.947714820724144,1.106421709060669,0.9306930693069307,0.3324134724032575,0.6375233661714064,1.3544470071792603
97,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
98,6750.0,23.44777925390316,,,,,inf,,,
99,20250.0,33.81754955360479,617.8830371795284,425.77736068706696,0.14700684839581474,,inf,0.00034526694458012803,0.6890905479953412,
100,243000.0,77.42286124452896,307.060193297532,65.52342715590524,23.066809422290866,1.9832870960235596,0.9113924050632911,0.35203911674836735,0.21338951966468353,7.801116943359375
101,334125.0,86.09345098137153,353.1467587171605,68.4063336961985,26.4154984651525,1.3323193788528442,0.6556291390728477,0.3861557408187843,0.19370511552956365,2.364966869354248
102,13500.0,29.542350655280895,48.63162053785353,26.319242582224838,20.143874987544844,,1.0,0.7653668195280575,0.5411960837648554,
103,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
104,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
105,816750.0,115.97476653979781,573.7753619320077,66.70459743215008,40.75612238898909,0.7273882031440735,0.7538940809968847,0.610994203667071,0.1162555973256561,0.3848564028739929
106,799875.0,115.17047737211553,347.6194282154458,112.39167989448283,39.1007688747125,0.7753779888153076,0.6253298153034301,0.34789736136537547,0.3233181772131139,0.46616581082344055
107,712125.0,110.79475548818205,501.54051593702496,87.27877827269744,31.07011991419782,0.7874606847763062,0.6512345679012346,0.3559871085399597,0.17402139109267187,0.4882999360561371
108,57375.0,47.85287391016279,126.23885486760291,34.937985544604736,24.84466636783277,44.74692153930664,1.0,0.7111075804904093,0.2767609511449314,89596.1796875
109,715500.0,110.96951091263517,298.1937560350101,114.01633361344895,40.1925350317338,1.4025713205337524,0.17221770917952883,0.35251558928389215,0.3823565427039412,2.7591471672058105
110,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
111,43875.0,43.759548833890776,120.6191245071348,33.266702070457406,20.882985479586015,,1.0,0.6277443864245026,0.27579956500587627,
112,10125.0,26.841006868189485,,,,,inf,,,
113,3375.0,18.610514726982004,0.0,0.0,0.0,,inf,,,
