Particle ID,Area,Equivalent Diameter,Major Axis Length,Minor Axis Length,Aspect Ratio
131,4.3487856424529986e-09,0.0020251465647976286,0.002349009091611321,0.0017573107180472503,1.3367067459883102
132,2.4925365645729995e-09,0.0016822129498076982,0.0028666126291889416,0.0011408818333928053,2.5126288676751747
133,1.6672074337809996e-09,0.0014711727496382234,0.0020977556762332202,0.001053938245838349,1.9903971456739127
134,4.252854828286999e-09,0.00201014465746754,0.0024959759915050045,0.0017867142366106525,1.3969642936521298
135,4.463639021532999e-09,0.0020428202193681117,0.0023731030040362844,0.0017235563437712862,1.3768641870121492
136,2.8503104422519994e-09,0.0017591296439960177,0.002294650564535242,0.001557949628213056,1.4728656966702898
137,2.1298595166259996e-09,0.0015963107763513537,0.0022006638674462124,0.0011395388695602175,1.9311880675869486
138,3.0636602026129992e-09,0.0018019690368713658,0.002177044100175002,0.001496198711294807,1.4550501104836489
139,1.9091787308999996e-11,0.0003316011197399891,0.0007796496301546949,0.00019376200367616519,4.023748801946355
140,5.3336261368739985e-09,0.002167743949299248,0.0031230267809624376,0.0017560540620038306,1.7784343025286797
141,3.2410675152929994e-09,0.0018361006537171791,0.0022769584372405016,0.0014617004996504638,1.5577462262515407
142,4.934445289714999e-09,0.002112256094901962,0.003256518326375958,0.0015988280839322373,2.0368158147226905
143,3.5002010754009993e-09,0.0018837855325460663,0.0023977131899694387,0.0018134387195575669,1.3221914609578977
144,4.271575882394999e-09,0.0020130898902872376,0.0033072785171879204,0.0013076127811536649,2.5292491514728193
145,4.795267066641999e-09,0.0020922073612664968,0.003067268349898905,0.0016172443278521275,1.8966017051811608
146,2.2988842909899996e-09,0.0016374680320345703,0.0020904906270763335,0.0011126730503573205,1.8788004494267203
147,4.6328859246039985e-09,0.002068319666648253,0.002545539870723735,0.0017853326979649544,1.4258070070779063
148,4.341878256600999e-09,0.0020240737839794676,0.0028119637751960903,0.0015332129625685897,1.8340333951294092
149,4.001720235732999e-09,0.0019697723354843016,0.0027095275147607295,0.001288758410302649,2.102432459877744
150,2.8588318596369994e-09,0.0017608809578099833,0.0024782725296311173,0.0013194362840738842,1.8782813232778597
151,2.8183414142089992e-09,0.0017525281129720514,0.0023612948620794875,0.0013886263389486762,1.700453747598663
152,3.975770856747999e-09,0.0019655053994129877,0.002783399369951155,0.0016208464823833963,1.717250461535547
153,4.082559135383999e-09,0.001982947825057423,0.002751259025373238,0.001148385144943426,2.3957633355739514
154,2.1796820908669995e-09,0.0016086621538609473,0.002400671590531345,0.001213013882531475,1.9790965504214275
155,3.555725471810999e-09,0.0018936942777440162,0.0025563420645339178,0.001301161012826563,1.9646623587196759
156,3.539856301329999e-09,0.001890872896185355,0.0026822634216397286,0.0013776121038779512,1.947038222217422
