Particle ID,Volume (µm³),Equivalent Diameter (µm),Major Axis Length (µm),Minor Axis Length (µm),Aspect Ratio
174,80523795.881,535.7660691748931,714.2637928229194,439.76587620617397,1.6241910331579559
175,124183173.791,618.9962874322936,929.8790351470687,515.350220667593,1.8043633200398912
176,72712334.521,517.8490160296675,702.5285889082141,410.615661760889,1.710915228843153
177,78178801.405,530.5139339786236,767.2722152601297,351.60493404649463,2.1821997957476587
178,50055595.424,457.24749667372134,693.9759603003441,365.0208605125579,1.9011953435370008
179,85191221.847,545.9238588156164,768.4065671286335,447.2911940947615,1.717911233830017
180,70878897.4,513.4594014782472,671.9540895084524,410.19625444075285,1.638128291601714
181,79810338.703,534.1790407288963,778.2877087188464,442.0667582600385,1.760566009944207
182,62872149.506,493.347837312419,712.4401920403518,389.8708933516026,1.82737466220091
183,80064366.804,534.7451861440983,771.0162413459942,397.8982188394122,1.9377222737887367
184,84273530.744,543.956523022738,764.7676339876749,437.5056091319326,1.7480178951421268
185,71809426.064,515.6966114904883,723.4794422501901,353.22017623497135,2.048239287919138
186,69414637.412,509.89898294610595,733.8517244220599,316.24419701879845,2.3205223410895903
187,61588782.423,489.9679417310095,671.6487603396939,374.59474875579923,1.7930010032723287
188,57770191.551,479.62490746138144,570.6363702359193,394.23543121361087,1.4474507491101887
189,98039675.323,572.0944667699548,952.2267480217045,406.70425116295695,2.3413247963325796
190,77209760.058,528.3128736820679,603.300047336334,433.31241258422864,1.39229809674345
191,73543663.85,519.8150866409205,670.098551149144,380.6393474560768,1.7604552856335192
192,79964389.435,534.5225124485756,732.2137669185256,379.000596837827,1.931959403303624
193,59723445.908,484.97060028948425,626.3311899249584,425.23123739039613,1.472919049335824
194,81488558.041,537.8972659977468,690.7891468081283,370.3845913838464,1.8650590841999475
195,76376096.627,526.4045230505932,699.5024288567537,415.6155139046139,1.6830517761117392
196,55279315.7,472.63006582569335,575.7793768336709,380.4991853642474,1.5132210500857814
197,54184232.845,469.4882946663081,721.02837027767,308.07183980036257,2.3404553001173767
198,56119981.437,475.01387870523126,564.4523607064708,401.92700267750763,1.4043653622331216
199,69433310.228,509.9447004711035,634.0191320284639,390.6259503877183,1.6230850290390695
200,74249340.688,521.4723987855608,607.1393381842122,482.2341311014293,1.2590136181308813
201,63552929.256,495.1221058066563,598.1629039822175,376.7271573637425,1.5877881174482769
202,77732987.923,529.5035950502904,751.9340562665882,420.43004429815085,1.7884879219843504
203,66781770.356,503.36896427877167,729.5746409457064,375.1239159785233,1.944889701427291
204,66907033.83,503.68349304051384,691.121959795666,372.818522928703,1.8537758112620244
205,56816710.883999996,476.9715647850189,674.0038662903606,342.70369613332963,1.9667248234992423
206,93922708.412,563.9717217393284,934.8592365549006,421.4094589089306,2.2184106616290498
207,80666565.12,536.0825211889162,748.4657757994833,396.1216344546796,1.8894847205956267
208,48620511.711,452.8353279602436,613.2817549524634,375.4917987796608,1.6332760314489267
209,96049853.368,568.1975559260095,815.5959788583903,427.52561454993395,1.9077125465733484
210,83934696.937,543.2265254097109,708.7536124865376,465.96254401667926,1.5210527575391715
211,74424787.355,521.8828115275909,773.140159784003,390.02132564396675,1.982302271568013
212,65380531.122,499.8234263447989,648.8623939200018,376.3169823405144,1.7242442525032573
213,101724055.33,579.1730534366812,953.9470788414401,409.56496339670207,2.3291715944887916
214,78384980.415,530.9798950003768,754.052384352434,382.64471643372394,1.9706332061246163
215,60852373.242,488.00727840647005,655.4702948885166,377.52435006060614,1.736233158955946
216,59157815.19,483.43471632236214,632.0850991520613,391.9270370019713,1.6127621712121942
217,92081879.968,560.2628829448876,666.4799616428062,474.93135258426054,1.4033185175420944
218,64392427.942,497.29267181432135,679.5937791293567,369.4033689267437,1.8397065005222697
219,86328707.55499999,548.3428760432316,704.5377759850273,453.0454881289827,1.555114871344761
220,55195677.045,472.3915794171001,666.9174431120433,353.03159670965766,1.8891154483844501
221,87417566.138,550.6386555406333,841.9942150013428,390.4300681406176,2.1565813796341358
222,81791991.301,538.5640825328362,797.4304080935951,438.33086856886086,1.819243099846436
223,71653041.23,515.3219821967701,795.922480164382,391.9668662784526,2.030586125101095
224,76539872.784,526.7805174782002,695.7862983991104,453.7978524930924,1.5332516330268473
225,75210990.712,523.7140546989892,629.6625989388145,449.1032761406864,1.402044100746141
226,80253429.066,535.1657671682403,752.361766036164,441.0576143225485,1.7058128951968543
227,69290930.006,509.5958970664051,704.9406652877071,378.2845373155177,1.8635196413004154
228,72082905.015,516.3504416736682,648.357768036619,463.2519658856344,1.3995790968681667
229,97705898.737,571.4444957356695,865.1167014571492,449.3845218520588,1.925114594271569
230,60855485.378,488.01559755135827,688.6300513141659,399.3222541652812,1.7244970550254857
231,83410302.021,542.0928641518827,665.0298169546562,487.3028724215642,1.364715569292481
232,76898157.441,527.6011949419913,679.7705019827412,440.32769189026675,1.5437832198665022
